,Unnamed: 0,n1,n2,T1,P1,T2,P2,T3,P3,T34,P34,T4,P4,gc1,Qmfs,type
1286,1286,9556,5978,288,94400,748.3123346,1996969.193,1463.539708,1897120.733,1092.152279,449727.266,791.2975806,99600,69.27420955,1.675955974,3
496,496,8876.285714,5298.285714,288,94400,678.6855772,1334886.143,1315.862465,1268141.836,995.5258961,334710.228,774.379181,99600,51.06952415,1.062287428,5
505,505,8876.285714,5298.285714,288,94400,682.1566506,1358104.72,1354.250683,1290199.484,1023.745128,335465.0544,796.0171308,99600,50.95761007,1.126542853,2
864,864,9190,5612,288,94400,699.517044,1518536.001,1326.464268,1442609.201,996.8686483,366387.0425,757.56541,99600,59.79768353,1.229439429,1
885,885,9216.142857,5638.142857,288,94400,713.9524562,1639443.08,1419.01626,1557470.926,1069.115685,392472.8899,800.5668161,99600,60.24808207,1.419536003,4
636,636,9007,5429,288,94400,689.1999679,1422443.761,1323.461949,1351321.573,996.0698866,347566.3078,767.1966041,99600,54.71246385,1.135929342,1
736,736,9085.428571,5507.428571,288,94400,700.1729372,1513578.587,1366.61849,1437899.657,1031.456676,370786.7575,781.662564,99600,56.7517555,1.249653314,5
477,477,8850.142857,5272.142857,288,94400,679.6314721,1337875.958,1364.296291,1270982.16,1033.835208,333316.1207,805.2369292,99600,50.23075119,1.133030995,4
1256,1256,9529.857143,5951.857143,288,94400,746.2450747,1972483.492,1457.872453,1873859.318,1087.803208,444565.9435,790.1679548,99600,68.57010909,1.648463485,3
834,834,9163.857143,5585.857143,288,94400,697.1708246,1497355.245,1321.160526,1422487.483,993.1180419,362286.3511,757.0415335,99600,59.09720786,1.207775513,1
1386,1386,9660.571429,6082.571429,288,94400,744.9936925,1987521.191,1465.896903,1888145.132,1103.917245,466265.9634,792.937832,99600,72.28410532,1.762798182,1
22,22,8458,4880,288,94400,641.1340427,1059724.615,1252.630706,1006738.384,960.819978,286933.3863,780.928816,99600,41.59335427,0.816691192,5
535,535,8902.428571,5324.428571,288,94400,684.9271843,1380292.533,1359.955139,1311277.906,1027.407916,339464.7058,796.2180658,99600,51.67416383,1.148975022,2
1332,1332,9608.285714,6030.285714,288,94400,738.545913,1916530.701,1441.084959,1820704.166,1084.339952,450637.1684,784.1689751,99600,70.91661017,1.676466287,1
420,420,8824,5246,288,94400,672.3737825,1287085.859,1295.092119,1222731.566,978.6226593,322515.7371,769.5246918,99600,49.65721783,1.004796665,0
494,494,8876.285714,5298.285714,288,94400,681.4015646,1353027.462,1304.121495,1285376.089,979.9290579,329270.6313,766.3556738,99600,50.98208257,1.034500448,3
1078,1078,9373,5795,288,94400,727.7160981,1778871.371,1455.324171,1689927.803,1103.675059,437045.2969,807.0695944,99600,64.47594175,1.580823873,5
1303,1303,9582.142857,6004.142857,288,94400,744.3574711,1966113.053,1493.27679,1867807.401,1124.572445,461949.6354,812.1358939,99600,70.10177512,1.784924678,2
1268,1268,9556,5978,288,94400,741.816647,1937506.111,1458.86757,1840630.806,1094.567199,450683.1746,792.8120321,99600,69.40922511,1.680844846,3
10,10,8458,4880,288,94400,640.8959735,1058468.923,1249.540359,1005545.477,957.6865728,285806.1412,779.9880332,99600,41.60211193,0.812557899,5
909,909,9242.285714,5664.285714,288,94400,715.0869776,1652391.957,1407.475269,1569772.359,1059.084605,394538.5082,791.5303678,99600,60.98215498,1.408162787,4
524,524,8902.428571,5324.428571,288,94400,684.1984749,1375330.051,1310.028443,1306563.549,983.8258301,333279.5436,766.7784991,99600,51.69752855,1.055777614,3
650,650,9007,5429,288,94400,696.9135736,1478873.535,1334.073713,1404929.859,997.9586081,349187.8635,767.6880725,99600,54.49235304,1.139831849,3
620,620,8980.857143,5402.857143,288,94400,694.2213954,1455821.612,1327.694261,1383030.531,993.4894876,344835.6702,766.6343302,99600,53.78089887,1.116754644,3
1191,1191,9477.571429,5899.571429,288,94400,737.7656503,1885799.69,1499.510449,1791509.706,1131.746029,446657.9159,825.0799635,99600,67.26099177,1.742692416,4
853,853,9190,5612,288,94400,711.3402463,1614685.063,1403.658262,1533950.81,1056.404642,386025.4593,793.6324709,99600,59.5473168,1.373317803,2
718,718,9059.285714,5481.285714,288,94400,698.6750095,1499122.2,1375.454401,1424166.09,1042.457151,373777.956,788.6282778,99600,56.01609643,1.25441376,5
1288,1288,9556,5978,288,94400,742.7493787,1946073.839,1499.559325,1848770.147,1138.687061,476639.5102,818.1613714,99600,69.39229157,1.787252031,5
79,79,8510.285714,4932.285714,288,94400,645.306623,1088241.257,1280.182889,1033829.194,979.7183669,289607.1498,793.7393085,99600,42.10551253,0.863263915,2
384,384,8771.714286,5193.714286,288,94400,657.9908446,1188071.692,1243.918915,1128668.107,943.0047206,306518.6478,755.2514665,99600,48.484375,0.912714108,1
1034,1034,9346.857143,5768.857143,288,94400,726.7794531,1766530.137,1413.244104,1678203.63,1057.741163,409929.558,782.7662875,99600,63.74439023,1.462889331,3
1116,1116,9425.285714,5847.285714,288,94400,726.9425857,1780559.674,1417.076759,1691531.69,1064.363329,421096.8068,782.5021846,99600,65.98074462,1.523425546,1
679,679,9033.142857,5455.142857,288,94400,697.3295543,1485745.709,1378.620119,1411458.424,1039.093318,359769.2726,793.8420966,99600,55.27133131,1.246520737,2
345,345,8745.571429,5167.571429,288,94400,665.7666443,1236051.785,1309.11099,1174249.196,993.3812294,314453.5179,786.4827551,99600,47.42505313,0.993187488,4
426,426,8824,5246,288,94400,670.1693732,1272251.375,1284.411166,1208638.806,970.7620403,320108.5736,765.5712436,99600,49.72503465,0.990234554,1
40,40,8484.142857,4906.142857,288,94400,641.7875271,1066330.295,1250.049339,1013013.781,957.4314977,287093.6137,779.0564984,99600,41.902161,0.818077289,5
882,882,9216.142857,5638.142857,288,94400,706.6404331,1579638.044,1357.798817,1500656.142,1019.653138,378807.1281,768.5111599,99600,60.40984881,1.298583736,1
37,37,8484.142857,4906.142857,288,94400,642.6412737,1070850.765,1259.663195,1017308.227,964.7352739,287490.0298,784.1347085,99600,41.87084157,0.830823443,2
980,980,9294.571429,5716.571429,288,94400,724.2675183,1736414.302,1402.397283,1649593.586,1047.661973,399799.0916,779.8194491,99600,62.2836313,1.408770444,3
1036,1036,9346.857143,5768.857143,288,94400,724.1432438,1743949.33,1430.231742,1656751.864,1079.416969,420749.8932,794.8969762,99600,63.80104802,1.510339025,5
1287,1287,9556,5978,288,94400,745.4209355,1970777.748,1537.632274,1872238.861,1162.612547,466625.9062,841.413254,99600,69.34346594,1.883424706,4
1454,1454,9712.857143,6134.857143,288,94400,755.0548477,2081127.658,1485.464391,1977071.275,1110.536878,471466.5844,803.1364948,99600,73.07386732,1.814095876,3
1095,1095,9399.142857,5821.142857,288,94400,729.9597481,1802735.959,1462.152643,1712599.161,1101.742521,427503.5383,809.5935368,99600,65.17851027,1.610568941,4
1435,1435,9686.714286,6108.714286,288,94400,754.9032992,2087870.341,1547.16638,1983476.824,1168.056021,490054.7104,835.7234166,99600,72.86458932,1.984711463,2
411,411,8797.857143,5219.857143,288,94400,672.7406905,1286346.708,1336.041942,1222029.372,1012.909162,323571.2629,795.2725683,99600,48.83089687,1.060578675,4
196,196,8614.857143,5036.857143,288,94400,648.8320109,1120754.031,1260.190327,1064716.33,962.0487374,296785.2874,775.1738801,99600,43.84668085,0.862817856,5
916,916,9242.285714,5664.285714,288,94400,714.934893,1651144.555,1405.264989,1568587.327,1060.38244,400318.2158,789.6047383,99600,60.98566769,1.403457311,5
408,408,8797.857143,5219.857143,288,94400,662.9799058,1222466.323,1258.859136,1161343.007,952.9782733,312141.6823,758.5271019,99600,49.13907119,0.943963482,1
1490,1490,9739,6161,288,94400,759.1998209,2112518.691,1493.471694,2006892.756,1114.873107,473463.8561,805.9329694,99600,73.21319898,1.83068423,3
1468,1468,9712.857143,6134.857143,288,94400,754.6224182,2076989.173,1536.26359,1973139.715,1168.3527,508694.8729,829.0775272,99600,73.08075825,1.959848213,5
688,688,9033.142857,5455.142857,288,94400,696.0245754,1476105.917,1368.364066,1402300.621,1037.107392,368678.9172,787.0332722,99600,55.30873094,1.228439473,5
1087,1087,9399.142857,5821.142857,288,94400,728.5307034,1790299.372,1438.808608,1700784.404,1082.069354,423276.9879,795.7067667,99600,65.20794169,1.556053306,2
780,780,9137.714286,5559.714286,288,94400,704.2477065,1551509.982,1365.668635,1473934.483,1026.729928,372926.5592,777.0128647,99600,58.18905803,1.27203798,0
435,435,8824,5246,288,94400,674.557946,1301251.432,1326.243508,1236188.86,1003.946855,325932.1818,786.8438232,99600,49.58562471,1.056410201,4
656,656,9007,5429,288,94400,698.8846151,1493108.186,1335.101073,1418452.777,996.7597559,348783.852,767.0040034,99600,54.43124629,1.137354968,3
1326,1326,9608.285714,6030.285714,288,94400,741.1616315,1941287.565,1455.412752,1844223.187,1093.607693,456086.5257,789.3531515,99600,70.8843213,1.708656768,1
1185,1185,9477.571429,5899.571429,288,94400,736.3936549,1873470.532,1480.010187,1779797.005,1115.460359,443016.1354,813.4394433,99600,67.28768205,1.695462487,4
1340,1340,9608.285714,6030.285714,288,94400,750.075471,2024907.414,1472.144603,1923662.044,1100.709154,460244.5,793.3630163,99600,70.73677604,1.730806191,3
237,237,8641,5063,288,94400,655.7260766,1162836.444,1318.718687,1104694.622,1006.502115,302866.0001,805.1654821,99600,44.44291393,0.959702431,4
447,447,8824,5246,288,94400,676.7627115,1315672.952,1358.299683,1249889.304,1029.970995,329280.9567,804.857294,99600,49.51273802,1.11010479,4
404,404,8797.857143,5219.857143,288,94400,672.8235273,1286881.477,1287.230262,1222537.404,969.4160973,317924.3302,765.9469361,99600,48.82812858,0.973465246,3
499,499,8876.285714,5298.285714,288,94400,681.1122003,1351085.647,1342.084035,1283531.365,1014.134285,334229.9614,789.3880142,99600,50.99144216,1.105982469,2
1498,1498,9739,6161,288,94400,756.4660974,2086359.1,1542.085551,1982041.145,1173.096645,511068.6013,831.7542709,99600,73.25678974,1.977086762,5
1125,1125,9425.285714,5847.285714,288,94400,732.1364911,1826311.186,1468.220932,1734995.627,1106.410585,432686.1538,810.9558623,99600,65.88167651,1.638844196,4
1063,1063,9373,5795,288,94400,727.5472598,1777412.055,1446.817546,1688541.453,1088.891631,420645.5003,802.517549,99600,64.47949805,1.560294325,2
231,231,8641,5063,288,94400,654.6713672,1156956.485,1303.74175,1099108.661,994.5046175,301745.2648,796.7724658,99600,44.48089921,0.937588274,4
592,592,8954.714286,5376.714286,288,94400,687.4122177,1404271.865,1340.603047,1334058.272,1014.597594,350612.6845,779.3961138,99600,53.19545836,1.140762428,5
1200,1200,9503.714286,5925.714286,288,94400,735.7725023,1872741.599,1447.954647,1779104.519,1088.375653,441074.4732,792.3006035,99600,68.04160152,1.632128675,0
67,67,8510.285714,4932.285714,288,94400,643.5438819,1078839.549,1260.241691,1024897.571,964.5423355,288771.6438,783.2604682,99600,42.17022431,0.836513079,2
108,108,8536.428571,4958.428571,288,94400,637.3598103,1047403.376,1224.152148,995033.2076,938.4165241,285023.2624,768.7627262,99600,42.72438673,0.800349755,1
549,549,8928.571429,5350.571429,288,94400,684.6009483,1381508.107,1333.574446,1312432.701,1006.112279,340213.903,779.2790097,99600,52.48609411,1.116441555,4
770,770,9111.571429,5533.571429,288,94400,707.2539565,1571179.254,1358.382532,1492620.291,1015.013101,366510.6775,771.1657136,99600,57.3342428,1.23262529,3
471,471,8850.142857,5272.142857,288,94400,678.5221273,1330508.648,1348.128217,1263983.215,1020.727135,331641.9415,796.1549284,99600,50.26711048,1.105415976,4
956,956,9268.428571,5690.428571,288,94400,724.0908151,1730130.363,1398.565723,1643623.845,1042.957199,394711.2309,778.6527495,99600,61.51764376,1.38293489,3
804,804,9137.714286,5559.714286,288,94400,694.7848378,1476176.922,1315.748584,1402368.076,988.0836877,358176.2497,755.5055767,99600,58.396403,1.186131702,1
862,862,9190,5612,288,94400,710.7091697,1609594.608,1400.568829,1529114.878,1059.052754,394721.6851,791.2948753,99600,59.56249384,1.367904905,5
565,565,8928.571429,5350.571429,288,94400,687.7180215,1402950.781,1366.472819,1332803.242,1031.931602,343842.2545,797.2149373,99600,52.38794505,1.173093601,2
936,936,9268.428571,5690.428571,288,94400,713.6819181,1644511.773,1382.559934,1562286.184,1038.514892,392232.5696,776.3570719,99600,61.76951619,1.37134662,1
1236,1236,9529.857143,5951.857143,288,94400,735.2246123,1872174.569,1439.274241,1778565.841,1081.242782,440949.5819,786.4717346,99600,68.78373783,1.628375344,1
1366,1366,9634.428571,6056.428571,288,94400,747.2079022,2003400.213,1495.570136,1903230.203,1130.340201,479791.6905,809.3793,99600,71.52427479,1.821135666,5
295,295,8693.285714,5115.285714,288,94400,661.6041399,1204305.258,1314.300717,1144089.996,999.2263456,308546.3683,795.3509915,99600,45.91095942,0.975901305,2
1221,1221,9503.714286,5925.714286,288,94400,739.870399,1909698.553,1505.521497,1814213.625,1136.413965,451981.8431,826.4742719,99600,67.96396962,1.772329329,4
1374,1374,9634.428571,6056.428571,288,94400,735.0792187,1887884.844,1416.749599,1793490.602,1062.50136,438107.9818,775.8431695,99600,71.66053979,1.635731457,1
1150,1150,9451.428571,5873.428571,288,94400,732.2348847,1831782.1,1445.364145,1740192.995,1088.717833,436195.9501,795.009248,99600,66.62512061,1.598867943,5
1406,1406,9660.571429,6082.571429,288,94400,756.3401061,2095377.965,1485.78607,1990609.066,1109.295995,470610.114,795.6647287,99600,72.08901599,1.787642522,3
1476,1476,9739,6161,288,94400,750.4729025,2029177.257,1482.91396,1927718.395,1115.482325,470304.2157,807.2999563,99600,73.34153842,1.824028307,1
266,266,8667.142857,5089.142857,288,94400,661.3738549,1198829.41,1259.662686,1138887.939,949.6187729,299545.5398,764.1970522,99600,45.08105487,0.869451331,3
1198,1198,9477.571429,5899.571429,288,94400,736.4538184,1874009.836,1480.729963,1780309.344,1123.677493,459388.5392,813.3009562,99600,67.28651456,1.697175661,5
1161,1161,9451.428571,5873.428571,288,94400,735.636109,1861961.472,1493.474676,1768863.399,1127.075934,441376.9624,823.7069156,99600,66.55780562,1.713299803,4
771,771,9111.571429,5533.571429,288,94400,705.3245842,1556678.065,1411.035878,1478844.162,1064.650812,375769.9065,805.5531401,99600,57.39111298,1.350108968,4
1006,1006,9320.714286,5742.714286,288,94400,721.8801275,1720621.932,1423.97268,1634590.836,1074.600562,415542.6265,793.5598774,99600,63.09776747,1.483128798,5
292,292,8693.285714,5115.285714,288,94400,658.3614922,1184890.163,1278.058728,1125645.655,972.8124053,308310.6638,774.9271521,99600,46.02426973,0.92220509,5
1189,1189,9477.571429,5899.571429,288,94400,737.4205409,1882692.399,1484.998052,1788557.779,1118.829002,443725.2743,815.85669,99600,67.26771846,1.705762666,2
1028,1028,9346.857143,5768.857143,288,94400,724.8191764,1749716.688,1412.895468,1662230.853,1059.509366,410418.523,783.9337445,99600,63.78657707,1.46687031,3
1131,1131,9425.285714,5847.285714,288,94400,733.4837428,1838206.087,1487.449781,1746295.783,1122.440982,436160.2709,822.3790693,99600,65.85434542,1.68423632,4
1477,1477,9739,6161,288,94400,754.4775522,2067463.757,1511.714068,1964090.57,1138.625042,484686.591,813.065472,99600,73.28781526,1.89530986,2
189,189,8614.857143,5036.857143,288,94400,649.4478545,1124269.736,1269.314433,1068056.249,968.3020587,295956.0256,780.8598813,99600,43.82464809,0.875946835,4
554,554,8928.571429,5350.571429,288,94400,686.9475224,1397637.068,1315.81342,1327755.214,987.635897,337277.3934,767.1083979,99600,52.41238716,1.077087916,3
1196,1196,9477.571429,5899.571429,288,94400,742.0394849,1923694.465,1446.472604,1827509.742,1079.108847,434389.5691,788.0117774,99600,67.16123973,1.594154736,3
1432,1432,9686.714286,6108.714286,288,94400,751.914281,2059140.946,1518.395471,1956183.899,1151.173634,498431.7782,818.9602242,99600,72.91310453,1.910512577,5
84,84,8510.285714,4932.285714,288,94400,634.5821725,1028418.754,1215.066319,976997.8159,932.8376812,282275.1643,766.9371219,99600,42.4916677,0.785811051,1
1003,1003,9320.714286,5742.714286,288,94400,723.0715327,1730702.438,1434.760432,1644167.316,1079.756559,410620.7185,800.0735835,99600,63.07172926,1.50599727,2
1088,1088,9399.142857,5821.142857,288,94400,729.2339434,1796410.836,1424.687032,1706590.294,1068.419939,420317.7474,786.197881,99600,65.19347879,1.519378343,3
78,78,8510.285714,4932.285714,288,94400,636.5342586,1039843.715,1223.788483,987851.5295,938.7911078,283804.7158,769.6964822,99600,42.42378434,0.795202223,1
412,412,8797.857143,5219.857143,288,94400,670.4551276,1271659.791,1302.80365,1208076.802,988.7631255,324634.7304,775.4067311,99600,48.90692525,1.006118193,5
608,608,8980.857143,5402.857143,288,94400,690.5577549,1429872.262,1328.191728,1358378.649,998.0353147,345942.2156,769.5043152,99600,53.89382055,1.12605107,3
973,973,9294.571429,5716.571429,288,94400,720.780939,1707347.674,1428.541634,1621980.291,1075.032295,405585.8057,798.7205285,99600,62.36762197,1.478868399,2
986,986,9294.571429,5716.571429,288,94400,726.437598,1754169.76,1404.743402,1666461.272,1047.576841,399565.2695,779.8797036,99600,62.22397883,1.408748322,3
508,508,8876.285714,5298.285714,288,94400,679.5290314,1340499.705,1327.610205,1273474.72,1007.563524,340143.4453,779.6615603,99600,51.04246665,1.082367513,5
1032,1032,9346.857143,5768.857143,288,94400,717.9880208,1690841.315,1386.598214,1606299.249,1040.932231,402022.3079,773.3451257,99600,63.91818444,1.420265351,1
289,289,8693.285714,5115.285714,288,94400,660.5929213,1198458.474,1302.87363,1138535.55,990.3150558,307709.0985,789.1630012,99600,45.94681374,0.958904038,2
981,981,9294.571429,5716.571429,288,94400,722.2795051,1719974.775,1456.331411,1633976.036,1098.618493,410371.2877,815.3810178,99600,62.33404943,1.541193304,4
1423,1423,9686.714286,6108.714286,288,94400,752.1944966,2061821.386,1515.887681,1958730.317,1142.296491,483555.4864,817.1112191,99600,72.90857808,1.902612497,2
856,856,9190,5612,288,94400,710.1483482,1605082.063,1392.57018,1524827.96,1050.813386,390340.4734,786.9341449,99600,59.57594785,1.351365844,5
938,938,9268.428571,5690.428571,288,94400,717.9813336,1680063.737,1394.925473,1596060.551,1046.07414,395849.3787,780.5261775,99600,61.67411053,1.389608788,3
700,700,9059.285714,5481.285714,288,94400,697.1179754,1487234.256,1353.222225,1412872.543,1019.585875,362442.9934,776.8715372,99600,56.05693653,1.211741387,5
264,264,8667.142857,5089.142857,288,94400,646.2518757,1109200.851,1227.004046,1053740.809,935.1818272,294304.6799,759.366264,99600,45.60188653,0.846902307,1
553,553,8928.571429,5350.571429,288,94400,685.5534275,1388062.106,1341.378033,1318659.001,1011.941602,340964.5344,783.2740097,99600,52.45643024,1.12935726,2
1252,1252,9529.857143,5951.857143,288,94400,739.8965749,1914899.404,1482.416666,1819154.433,1122.452478,464097.4464,809.9813246,99600,68.70498019,1.730065108,5
801,801,9137.714286,5559.714286,288,94400,707.8263646,1579751.952,1417.428696,1500764.354,1069.336051,380506.3853,806.7787271,99600,58.09953369,1.376347174,4
386,386,8771.714286,5193.714286,288,94400,673.5358521,1287578.765,1281.326954,1223199.827,961.8423618,313535.4437,763.5182688,99600,47.98149073,0.945334671,3
1156,1156,9451.428571,5873.428571,288,94400,732.8879601,1837546.474,1454.480013,1745669.15,1098.119662,441705.9771,800.1496634,99600,66.6122632,1.620386373,5
1218,1218,9503.714286,5925.714286,288,94400,728.0623044,1802317.947,1405.787992,1712202.049,1056.777943,425767.5532,773.917638,99600,68.1553089,1.54233251,1
1304,1304,9582.142857,6004.142857,288,94400,745.8862534,1980316.517,1464.809601,1881300.691,1097.064859,455329.9767,792.6868062,99600,70.07455591,1.704029882,3
711,711,9059.285714,5481.285714,288,94400,700.197731,1510545.365,1397.846445,1435018.097,1054.961328,366259.2318,802.8403908,99600,55.97337241,1.297741825,4
409,409,8797.857143,5219.857143,288,94400,672.5135041,1284880.947,1324.237397,1220636.9,1002.597008,322165.6457,788.1946098,99600,48.83848453,1.039903315,2
1376,1376,9634.428571,6056.428571,288,94400,754.3602265,2070629.656,1480.175268,1967098.173,1104.923692,465255.2092,794.4760399,99600,71.38572907,1.759181814,3
115,115,8536.428571,4958.428571,288,94400,647.1791604,1101523.173,1291.978022,1046447.015,988.2950065,291663.9262,798.7928522,99600,42.36913446,0.884412013,2
226,226,8641,5063,288,94400,652.0087491,1141772.853,1265.419429,1084684.21,964.8439223,300292.3774,774.7993093,99600,44.57583338,0.881327963,5
940,940,9268.428571,5690.428571,288,94400,716.7095584,1669530.306,1403.461374,1586053.791,1056.808663,400773.5428,786.5512977,99600,61.70293431,1.412423152,5
350,350,8745.571429,5167.571429,288,94400,668.7054987,1254245.859,1276.199685,1191533.567,961.0076246,310506.9952,765.0082253,99600,47.32388388,0.930469369,3
847,847,9190,5612,288,94400,710.2158524,1605624.665,1390.552761,1525343.432,1045.845155,384077.4504,786.2480036,99600,59.5743301,1.346707043,2
1057,1057,9373,5795,288,94400,726.351341,1767103.03,1433.020637,1678747.878,1077.700714,418319.5937,794.6451678,99600,64.50462078,1.52942677,2
624,624,8980.857143,5402.857143,288,94400,679.8456253,1350596.268,1283.554268,1283066.455,966.444381,334423.2833,753.7271465,99600,54.17020489,1.061395137,1
714,714,9059.285714,5481.285714,288,94400,687.431053,1412807.58,1299.144988,1342167.201,976.6046485,345883.6955,753.9104702,99600,56.28732788,1.121792086,1
769,769,9111.571429,5533.571429,288,94400,705.0447585,1554583.338,1397.951297,1476854.171,1053.134109,373717.7975,797.491388,99600,57.399328,1.322528916,2
852,852,9190,5612,288,94400,704.2747038,1557530.939,1351.9032,1479654.392,1015.341282,374252.5931,767.5185494,99600,59.70719066,1.274769067,1
772,772,9111.571429,5533.571429,288,94400,703.262141,1540611.879,1380.896125,1463581.285,1044.264939,379646.5853,787.0867468,99600,57.44470744,1.290033664,5
388,388,8771.714286,5193.714286,288,94400,667.8465509,1252060.686,1301.449098,1189457.652,989.6518672,322592.6269,777.1870359,99600,48.17642478,0.992482532,5
1194,1194,9477.571429,5899.571429,288,94400,723.7123706,1758608.868,1389.238302,1670678.424,1043.951087,416597.2814,768.3142091,99600,67.47793036,1.494190941,1
309,309,8719.428571,5141.428571,288,94400,661.7952242,1208580.597,1289.608925,1148151.567,979.0663554,309819.2072,779.0389735,99600,46.7351135,0.951170403,4
1092,1092,9399.142857,5821.142857,288,94400,722.3151721,1735625.523,1397.802639,1648844.247,1049.302142,411506.7231,775.2012256,99600,65.31955046,1.470116909,1
376,376,8771.714286,5193.714286,288,94400,667.1703854,1247792.944,1292.073852,1185403.297,980.0632446,318523.3033,772.9683049,99600,48.19905727,0.977525879,5
637,637,9007,5429,288,94400,692.5836923,1447520.794,1347.721191,1375144.754,1015.076047,352405.3823,779.1813957,99600,54.62130338,1.177121438,2
1462,1462,9712.857143,6134.857143,288,94400,753.7335893,2068502.336,1524.022809,1965077.219,1155.722174,500728.7778,821.4819253,99600,73.09488955,1.927172498,5
598,598,8954.714286,5376.714286,288,94400,687.9138418,1407883.402,1347.766533,1337489.232,1021.956422,354074.8344,783.0722102,99600,53.18091129,1.153687097,5
433,433,8824,5246,288,94400,674.4040537,1300249.41,1318.38027,1235236.939,997.0806342,324974.7785,782.1649324,99600,49.59068895,1.04247054,2
379,379,8771.714286,5193.714286,288,94400,669.5418318,1262810.744,1318.013509,1199670.207,998.5547709,318114.1287,787.6790044,99600,48.11941558,1.01792415,2
1164,1164,9451.428571,5873.428571,288,94400,721.5148791,1735245.521,1381.697705,1648483.245,1038.068374,411478.6306,766.2141339,99600,66.78211796,1.464495033,1
313,313,8719.428571,5141.428571,288,94400,662.6797575,1214028.169,1296.930286,1153326.76,984.4711635,310329.6092,782.7793396,99600,46.70477634,0.961717509,2
26,26,8458,4880,288,94400,647.1639581,1091883.123,1242.868075,1037288.967,944.6402654,284265.6045,771.947973,99600,41.3690691,0.790477919,3
644,644,9007,5429,288,94400,694.9916351,1465093.598,1333.449418,1391838.918,999.5343697,349636.0184,768.6417092,99600,54.55150779,1.142994577,3
680,680,9033.142857,5455.142857,288,94400,699.5612914,1501931.687,1340.321814,1426835.103,1002.327958,353527.3138,768.6615038,99600,55.20341204,1.162946286,3
822,822,9163.857143,5585.857143,288,94400,701.8700652,1535427.452,1345.88759,1458656.079,1010.935265,369687.696,766.4433712,99600,59.00425863,1.250982229,1
1316,1316,9582.142857,6004.142857,288,94400,750.3518412,2021472.729,1469.12272,1920399.093,1096.436391,454891.8513,792.3835213,99600,69.97821748,1.7035186,3
786,786,9137.714286,5559.714286,288,94400,701.7988632,1532409.37,1352.633237,1455788.902,1016.519084,369026.1584,771.0850923,99600,58.24933508,1.249591892,1
1213,1213,9503.714286,5925.714286,288,94400,738.2538617,1895051.716,1476.250022,1800299.13,1111.428533,446281.9553,808.6225709,99600,67.99473681,1.699488468,2
816,816,9163.857143,5585.857143,288,94400,704.2423159,1554773.78,1358.768058,1477035.091,1021.014846,373641.271,772.2158192,99600,58.95443797,1.273709532,1
1273,1273,9556,5978,288,94400,742.3525526,1942425.13,1487.710649,1845303.874,1120.282359,456739.8886,811.0402837,99600,69.399503,1.756434938,2
538,538,8902.428571,5324.428571,288,94400,682.3396418,1362733.74,1334.014037,1294597.053,1012.00047,344584.1412,780.5696476,99600,51.75683543,1.105296339,5
66,66,8510.285714,4932.285714,288,94400,640.6322984,1062704.613,1241.54937,1009569.382,950.9638975,286835.1798,775.3257532,99600,42.27641291,0.814003571,1
738,738,9085.428571,5507.428571,288,94400,692.2344064,1451958.041,1316.760191,1379360.139,989.6611228,353410.2187,759.26243,99600,56.94116103,1.163053865,1
1130,1130,9425.285714,5847.285714,288,94400,735.4953868,1855848.328,1432.317281,1763055.912,1070.218964,424451.2818,785.5926738,99600,65.80955489,1.540019214,3
1153,1153,9451.428571,5873.428571,288,94400,734.0564441,1847896.127,1464.672489,1755501.321,1102.544157,435975.1326,806.2614197,99600,66.58917833,1.643403708,2
349,349,8745.571429,5167.571429,288,94400,666.6093374,1241333.121,1313.004458,1179266.465,995.8000966,314629.0009,788.2018653,99600,47.3963551,0.998122477,2
399,399,8797.857143,5219.857143,288,94400,670.5546387,1272296.519,1304.489811,1208681.693,987.2502233,320205.1916,777.5801525,99600,48.90362916,1.00890374,4
660,660,9033.142857,5455.142857,288,94400,694.1609982,1462044.338,1341.706017,1388942.121,1009.685738,355198.273,773.3942353,99600,55.35842327,1.178092766,0
1357,1357,9634.428571,6056.428571,288,94400,747.0185153,2001624.299,1489.808131,1901543.084,1121.299849,469712.79,805.9422025,99600,71.52747163,1.805683907,2
747,747,9085.428571,5507.428571,288,94400,704.0340299,1542898.93,1422.446636,1465753.984,1074.639344,373506.7223,814.6954804,99600,56.64513796,1.359236241,4
1365,1365,9634.428571,6056.428571,288,94400,748.5760812,2016265.964,1514.659773,1915452.666,1142.40832,474919.1559,821.0510516,99600,71.50111503,1.87056694,4
1440,1440,9712.857143,6134.857143,288,94400,750.9043431,2041662.126,1485.464477,1939579.02,1114.823378,472756.3485,806.0876449,99600,73.13958079,1.825224378,0
945,945,9268.428571,5690.428571,288,94400,718.6718465,1685805.705,1431.489165,1601515.42,1078.454094,402274.8179,803.1221492,99600,61.65839815,1.47294993,4
1074,1074,9373,5795,288,94400,715.2384891,1669837.942,1365.637182,1586346.045,1025.933282,397695.8121,763.7228556,99600,64.68926322,1.392406365,1
826,826,9163.857143,5585.857143,288,94400,707.705029,1582120.704,1386.141154,1503014.669,1045.988754,385396.4614,785.528847,99600,58.87055217,1.325602925,5
276,276,8693.285714,5115.285714,288,94400,655.5852272,1168177.226,1260.085463,1109768.365,957.4962266,303031.5593,767.8036211,99600,46.11967711,0.898126332,1
727,727,9085.428571,5507.428571,288,94400,700.3015103,1514569.891,1365.551351,1438841.397,1027.52506,365367.7083,781.5756387,99600,56.7484449,1.247110545,2
